#Gal_Name,Redshift,twomass_Ks,twomass_Ks_err,twomass_H,twomass_H_err,twomass_J,twomass_J_err,bessell_B,bessell_B_err,galex_NUV,galex_NUV_err,galex_FUV,galex_FUV_err,wise_w1,wise_w1_err,wise_w2,wise_w2_err,wise_w3,wise_w3_err,wise_w4,wise_w4_err,spitzer_mips_24,spitzer_mips_24_err,spitzer_irac_ch4,spitzer_irac_ch4_err,sdss_z0,sdss_z0_err,sdss_i0,sdss_i0_err,sdss_r0,sdss_r0_err,sdss_g0,sdss_g0_err,sdss_u0,sdss_u0_err,spitzer_irac_ch3,spitzer_irac_ch3_err,spitzer_irac_ch2,spitzer_irac_ch2_err,spitzer_irac_ch1,spitzer_irac_ch1_err,bessell_R,bessell_R_err,bessell_U,bessell_U_err,bessell_V,bessell_V_err,spitzer_mips_160,spitzer_mips_160_err,spitzer_mips_70,spitzer_mips_70_err
NGC 1961,0.01312,0.000172690914026,2.3189204076e-06,0.000172130835386,2.33544478105e-06,0.000153461547383,1.84246763977e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.54480806941e-05,2.30881443548e-07,9.40909918324e-06,1.34232957397e-07,2.65742284071e-05,2.88850029064e-07,3.36139730757e-05,8.22080015185e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.45143209681e-05,5.78353070779e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2268,0.0066,7.30640275302e-05,1.22004957312e-06,7.56389712317e-05,1.25860644451e-06,7.0167215866e-05,7.21564307353e-07,0.00000000000000000,0.00000000000000000,8.7290591481e-07,4.27705866153e-09,5.47770992301e-07,5.13908014321e-09,1.09848600773e-05,1.90453532586e-07,6.8150343089e-06,1.02045408338e-07,2.81307080484e-05,3.10370520822e-07,8.66243218841e-05,1.57014372049e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,7.08109517914e-06,8.06940236849e-07,2.89037430494e-05,3.1947122005e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2314,0.012762,5.28031527771e-05,8.8405397962e-07,6.28754304745e-05,9.47397411181e-07,5.03613884868e-05,5.4805838612e-07,0.00000000000000000,0.00000000000000000,3.31927333209e-08,1.26136050675e-09,1.26819132826e-08,1.41421096117e-09,1.43129953223e-05,2.61691144704e-07,7.81995126603e-06,1.23479102597e-07,2.41945006686e-06,4.62466530353e-08,2.27287654982e-06,1.90780071554e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.79469675335e-06,2.11787386395e-07,1.19646450223e-05,2.00771137428e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 232,0.020996,1.89092825406e-05,3.00192784357e-07,2.04970848914e-05,3.08454971082e-07,1.52140334335e-05,2.28862572294e-07,1.60223691756e-06,1.78738639493e-07,2.81618398754e-08,2.04489121454e-09,1.00516549542e-08,1.78463233269e-09,1.03836616757e-05,2.18966457584e-07,8.41441730321e-06,1.40473195612e-07,7.37117400725e-05,9.71501934153e-07,0.000233558591685,3.8991069905e-06,0.000224746205464,6.03139630956e-08,4.97992555459e-05,2.09171027265e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.72060036553e-05,1.17736160837e-09,5.25418232427e-06,2.65078490774e-10,6.04808349964e-06,2.06416965023e-10,6.63990073946e-06,5.45304323878e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2442,0.00541,0.000488184962487,6.58220875792e-06,0.00055172362597,6.62351969155e-06,0.000460372664948,4.99862296888e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.13096728197e-05,4.03918900289e-07,1.85503473703e-05,2.08098931824e-07,5.33660014249e-05,4.48997252113e-07,6.09991590661e-05,9.2379444608e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.000173205039956,9.11594602038e-06,2.11192568301e-05,1.75709171027e-06,0.000111701422635,8.06940236849e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2554,0.014,5.81344381473e-05,8.51005232718e-07,7.03898061892e-05,8.59267419444e-07,5.68774773225e-05,5.53566510603e-07,0.00000000000000000,0.00000000000000000,7.13482388181e-08,3.29523547232e-09,2.3206639228e-08,3.10658220876e-09,1.26700558521e-05,2.45458225625e-07,7.05102162359e-06,1.13833440343e-07,9.5579480013e-06,1.38875281714e-07,9.52409783248e-06,4.38214218335e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,2.39451037126e-06,4.2687964748e-07,1.86344442278e-05,3.30487469017e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2577,0.00686,4.63087935186e-05,6.05893693197e-07,5.60086083772e-05,6.38942440099e-07,4.59958962651e-05,4.13109336271e-07,0.00000000000000000,0.00000000000000000,3.98318203711e-08,8.78545855136e-10,1.39865072316e-08,8.90939135224e-10,1.19596516293e-05,2.13299103694e-07,6.33274566866e-06,9.75424070951e-08,3.25165651744e-06,6.32650285523e-08,3.53967874385e-06,2.84084030395e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.71342536019e-05,4.19994491876e-08,1.23610059997e-05,2.98815753236e-08,8.01329866224e-06,1.87413935555e-08,3.62491468184e-06,9.47397411181e-09,6.27671890529e-07,2.97851831451e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.42368250344e-06,2.12889011292e-07,1.26097593162e-05,1.78463233269e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2623,0.0185,1.22488637604e-05,3.11209033324e-07,1.38332938985e-05,3.11209033324e-07,9.32376196686e-06,1.48994767282e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.66221726079e-06,1.03702456282e-07,6.43961712358e-06,1.07218533454e-07,5.59980189877e-05,7.45885902538e-07,0.000350454667016,5.83500914211e-06,0.00040220149661,5.26025888185e-08,4.72282060413e-05,8.9920132195e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.58443013816e-05,8.56513357202e-09,4.81423003518e-06,2.3189204076e-09,4.0829545868e-06,2.01321949876e-09,0.00000000000000000,0.00000000000000000,1.09843666309e-06,9.97521343982e-08,4.20483382819e-06,1.30817956486e-07,0.0023035176624,0.000415863398513,0.00499704889727,0.000903332415313
NGC 2765,0.012549,3.72909772013e-05,1.02451115395e-06,4.47491726415e-05,7.27072431837e-07,3.72909772013e-05,5.78353070779e-07,0.00000000000000000,0.00000000000000000,4.18106436381e-08,9.51528504544e-10,1.01580621896e-08,8.97824290829e-10,6.81413179748e-06,1.33258277335e-07,3.57836013206e-06,6.38938667366e-08,1.09798564819e-06,3.92104453727e-08,8.4694624693e-07,2.51325802192e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,2.45822121711e-05,4.32387771964e-08,1.91526458906e-05,2.59983475627e-08,1.32457551019e-05,1.80391076838e-08,6.5035464239e-06,9.17102726522e-09,1.19331127044e-06,5.39796199394e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2775,0.00452,0.000291400772987,4.62682456624e-06,0.000219468859487,3.73175433765e-06,0.000309154181426,2.80914348664e-06,0.00000000000000000,0.00000000000000000,7.87424882889e-08,1.10162489672e-09,2.06306849783e-08,9.79069126962e-10,2.47383385896e-05,4.51012955557e-07,1.37671500712e-05,2.28175940537e-07,4.54314568414e-06,8.28276121577e-08,4.75352571752e-06,3.03320906915e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.000115703248098,1.05480583861e-05,1.51210064975e-05,1.31919581383e-06,7.59111257362e-05,7.54613054255e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2811,0.00789,0.000126565629832,1.6469292206e-06,0.000153686836225,1.33021206279e-06,0.000124071725796,9.11594602038e-07,0.00000000000000000,0.00000000000000000,1.42931875069e-07,4.14486367392e-09,5.93549160593e-08,4.55521894795e-09,2.53108383016e-05,4.73689951992e-07,1.31093164313e-05,2.24005741352e-07,5.84107339695e-06,9.03038065277e-08,5.8311182399e-06,2.56215486999e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,4.20846306093e-06,4.79206830074e-07,3.522639451e-05,3.9658496282e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2924,0.015,4.31061781636e-05,1.25585238226e-06,4.94922786323e-05,8.73037730653e-07,4.15096530464e-05,5.61828697329e-07,0.00000000000000000,0.00000000000000000,3.23455988739e-08,1.77912420821e-09,9.66536305934e-09,1.90718810245e-09,8.6800560455e-06,1.58596716499e-07,4.54983918335e-06,6.86741787911e-08,1.27323527858e-06,3.84358137364e-08,7.96833983872e-07,2.29783202415e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.77942092415e-06,9.25364913247e-08,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 2954,0.01274,3.03989879255e-05,5.97631506472e-07,3.67195695734e-05,6.8576149821e-07,3.03989879255e-05,3.85568713853e-07,0.00000000000000000,0.00000000000000000,2.54328166308e-08,2.06692371248e-09,2.11288015086e-09,9.03332415313e-10,8.88084988905e-06,1.72144911694e-07,4.63797118967e-06,7.81753560919e-08,1.82995606708e-06,4.78094964894e-08,1.12124326629e-06,2.48523461639e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.76976286141e-06,2.42357477279e-07,1.21294971624e-05,1.6469292206e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3190,0.0042,0.000183371604171,2.55990085376e-06,0.000211931877984,3.15340126687e-06,0.000167260680482,2.18672541999e-06,0.00000000000000000,0.00000000000000000,2.34340708206e-07,2.20324979345e-08,1.17170354103e-07,1.10162489672e-08,3.48557578129e-05,6.94215275708e-07,2.02184587606e-05,3.67670800726e-07,2.85930618353e-05,3.71401528236e-07,3.05295109816e-05,6.34487147146e-07,4.858175807e-05,6.32057284495e-07,6.73729536093e-05,1.40457174332e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.69740846826e-05,2.54489121454e-06,6.0782121191e-05,2.71467915175e-06,9.75443197908e-05,4.40856513357e-06,0.00000000000000000,0.00000000000000000,4.83327710675e-06,4.48912145414e-07,3.69086615425e-05,3.359955935e-06,0.00421813274771,0.000501239328009,0.00146755868514,0.000110162489672
NGC 3327,0.021025,1.70434195807e-05,5.86615257505e-07,2.05282424846e-05,5.39796199394e-07,1.69555669024e-05,3.41503717984e-07,0.00000000000000000,0.00000000000000000,1.42189559749e-07,3.50729826494e-09,8.68936198466e-08,4.16276507849e-09,4.07146334603e-06,7.75870158276e-08,2.1009902962e-06,3.82172277652e-08,1.93792365305e-06,5.03586094332e-08,3.26133827882e-06,2.5424600407e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,6.47474238709e-06,2.43045992839e-08,4.98271106813e-06,1.78463233269e-08,3.44236077613e-06,1.16083723492e-08,1.71239512024e-06,5.74221977417e-09,3.38086390135e-07,2.18534838887e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3368,0.002992,0.000536207446413,7.49104929771e-06,0.000580158876447,9.18479757643e-06,0.000537672494081,7.02285871661e-06,0.00000000000000000,0.00000000000000000,4.60024967688e-06,1.19526301294e-07,2.57555379998e-06,1.33847424952e-07,5.5004539024e-05,1.09520182239e-06,3.30424351675e-05,5.43492353795e-07,3.84401136908e-05,4.99164488501e-07,4.76479091353e-05,9.89971794466e-07,3.89702679634e-05,1.46516111264e-08,2.0334861629e-05,2.45386945745e-09,0.000111372923706,1.47617736161e-07,7.02475706231e-05,3.85706416965e-07,4.77078122541e-05,5.76976039658e-08,2.13340241384e-05,3.55274029193e-08,3.91504688265e-06,8.24841641421e-09,1.47090785847e-05,1.14018176811e-09,1.42988652377e-05,4.92977141283e-09,2.32063550579e-05,1.49270173506e-10,0.00000000000000000,0.00000000000000000,3.60401726278e-05,4.35141834205e-06,0.000212724921364,2.55301569815e-05,0.0139765547508,0.00206554668135,0.00424863823661,0.000495731203525
NGC 3370,0.004266,2.99937746965e-05,8.37234921509e-07,3.65270721552e-05,7.90415863399e-07,3.08846788954e-05,5.31534012669e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.14075053449e-06,9.66026509492e-08,3.11100025383e-06,5.84605046591e-08,1.7370513756e-05,2.22558248801e-07,3.4727366293e-05,9.19545617873e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.35655012687e-05,2.57917928945e-08,1.0575032841e-05,2.02423574773e-08,7.663557919e-06,1.45965298816e-08,4.23431917337e-06,8.45497108235e-09,1.3056201035e-06,6.9829248141e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3447,0.003559,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.85774683185e-08,2.13241270063e-09,1.23043888233e-08,4.42679353117e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3627,0.002425,0.000838483685088,1.14568989259e-05,0.000508171930356,1.39355549435e-05,0.000828021321816,1.06169099422e-05,0.00000000000000000,0.00000000000000000,1.7516985364e-05,4.46158083173e-07,9.44601941133e-06,4.02093087304e-07,4.94627808655e-05,9.23398159949e-07,3.08568824845e-05,5.23684638591e-07,7.61140206037e-05,1.22717362182e-06,0.000163803752988,3.3359750962e-06,0.00219709628713,8.26218672542e-05,0.00154095664764,0.000102010465437,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.000657634262814,8.26218672542e-05,0.000358709597898,3.58028091435e-05,0.000535075150198,5.78353070779e-05,0.00000000000000000,0.00000000000000000,6.21763303024e-05,7.82153676673e-06,0.000294141870277,3.47011842468e-05,0.0648666522866,0.00767006334343,0.0260512845474,0.00192784356926
NGC 3665,0.006831,0.000152674119185,1.75433764803e-06,0.000114433437159,1.06582208758e-06,9.16333324031e-05,7.86284770036e-07,0.00000000000000000,0.00000000000000000,3.08811545422e-07,5.39796199394e-09,8.16763246302e-08,5.75599008538e-09,2.3026425697e-05,4.45234713588e-07,1.36930453514e-05,2.4069654059e-07,2.76065835231e-05,3.15424759096e-07,3.05542654846e-05,6.17645701098e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.90964074771e-05,7.56954007161e-08,2.77988112664e-05,6.76122280364e-08,1.85416801267e-05,4.5717433214e-08,8.75495161716e-06,2.11925089507e-08,1.66267599362e-06,5.29743872212e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,6.63800518196e-06,1.12365739466e-06,3.29014169888e-05,5.83861195263e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3735,0.0093,7.52064419339e-05,1.00523271826e-06,6.74561597498e-05,9.88708344809e-07,6.48727323552e-05,5.75599008538e-07,0.00000000000000000,0.00000000000000000,6.26897362067e-07,7.08207105481e-09,3.99986322568e-07,9.11319195814e-09,1.19528241262e-05,2.32374800004e-07,8.76887837745e-06,1.5497793011e-07,6.34828862116e-05,7.85381105135e-07,0.000179108356111,2.84894497305e-06,0.000110800330483,5.75599008538e-08,1.42088506707e-05,1.41007986781e-08,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.4804507956e-06,6.65106031396e-10,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3746,0.03009,6.53867911264e-06,3.33241531259e-07,7.69256366193e-06,2.27485541173e-07,6.21322449617e-06,1.45965298816e-07,0.00000000000000000,0.00000000000000000,5.17768708014e-08,3.41503717984e-09,3.07702546477e-08,2.75406224181e-09,1.92758939971e-06,3.96622750929e-08,1.00297023922e-06,1.89174493506e-08,6.92788489647e-07,3.62311674173e-08,1.03528482409e-06,2.49412357085e-07,2.39652944852e-06,1.11539520793e-07,2.95867833151e-06,1.3770311209e-07,3.32407510545e-06,1.15395207932e-08,2.55925675676e-06,6.30680253374e-09,1.77653840416e-06,4.31010740843e-09,8.50028284643e-07,2.85183145139e-09,1.46025569052e-07,1.86312310658e-09,2.01190126543e-06,9.36381162214e-08,2.63322371504e-06,1.2255576976e-07,4.17173644743e-06,1.94161388047e-07,0.00000000000000000,0.00000000000000000,3.87586861428e-07,5.3428807491e-08,2.87879401656e-06,3.97961993941e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 382,0.0174,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.57899040041e-08,1.50371798403e-09,6.44618761403e-09,1.67446984302e-09,5.80436252308e-06,9.94922022135e-08,3.04809182768e-06,4.9872274573e-08,2.35798296617e-06,4.40923975729e-08,2.88270265353e-06,2.04386884098e-07,2.30825606987e-06,7.98678050124e-09,2.34732387359e-06,2.01046543652e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3861,0.016982,1.67451945984e-05,5.26025888185e-07,2.05387962066e-05,4.62682456624e-07,1.68044696235e-05,3.05700908841e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.01370214047e-06,9.44037062383e-08,2.87628586186e-06,5.16962660015e-08,2.67512859391e-06,5.72390579968e-08,4.7141548912e-06,3.02602759155e-07,2.13390090458e-06,3.55274029193e-08,1.27441304023e-06,3.15340126687e-09,6.72475160067e-06,1.51473423299e-08,5.33327038581e-06,1.34260534288e-08,3.65726905034e-06,7.94546956761e-09,1.67926146185e-06,4.55797301019e-09,2.9607875051e-07,2.60121178739e-09,1.35887995104e-06,1.75433764803e-09,1.55596940959e-06,1.42660424126e-09,2.39619289076e-06,2.3850179014e-10,0.00000000000000000,0.00000000000000000,1.86123578899e-06,1.77086202148e-07,1.00471167591e-05,9.7631506472e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3905,0.0192,1.75012709911e-05,1.0603139631e-06,2.04988935311e-05,6.80253373726e-07,1.70168067422e-05,4.48912145414e-07,0.00000000000000000,0.00000000000000000,3.41411039896e-07,4.02368493528e-09,2.46107838435e-07,5.83723492151e-09,2.42693714844e-06,4.6762122267e-08,1.93790305134e-06,3.40925261767e-08,5.98473139738e-06,1.00272640407e-07,1.95480683049e-05,5.56788828216e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,8.29645026221e-06,1.22004957312e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3947,0.02067,1.43003810214e-05,5.4805838612e-07,1.67040620867e-05,4.65436518865e-07,1.38135595398e-05,2.67419443679e-07,0.00000000000000000,0.00000000000000000,2.0899854731e-07,4.4863673919e-09,1.33571644008e-07,5.79316992564e-09,3.06454871446e-06,6.13165363987e-08,1.77108761682e-06,3.10069596636e-08,6.78504392394e-06,1.01818092932e-07,1.69516449623e-05,5.08761335908e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.82664460765e-06,1.67033874966e-08,4.62632539213e-06,9.52905535665e-09,3.21439096384e-06,6.76122280364e-09,1.52101286651e-06,3.8143762049e-09,3.68615140583e-07,3.59955935004e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.42091019936e-06,1.63040484715e-07,7.16540368199e-06,6.83007435968e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NGC 3972,0.002843,2.65549607256e-05,4.76452767833e-07,2.04433308161e-05,4.4202698981e-07,2.75806888223e-05,2.97438722115e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.95815258075e-06,4.00953691039e-08,1.08472599145e-06,2.12452858031e-08,4.4692295692e-06,6.76396545385e-08,8.54853802579e-06,2.81587474794e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.33344652571e-05,4.48912145414e-08,1.42747160124e-05,2.54199944919e-08,9.91537160142e-06,1.76259983476e-08,5.12864048349e-06,9.1434866428e-09,8.94662839898e-07,8.37234921509e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.44758610279e-06,5.20517763701e-07,1.22517522661e-05,1.81768107959e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
